_time,location,Temperature_°C,WaterContent_%vol,BulkEC_mS/m
2023-11-16 02:54:20+00:00,depth_cm_100,12.200001,15.203001,33.899002
2023-11-16 03:54:17+00:00,depth_cm_100,12.200001,15.207001,33.899002
2023-11-16 04:54:32+00:00,depth_cm_100,12.200001,15.239,33.899002
2023-11-16 05:54:11+00:00,depth_cm_100,12.200001,15.237,34.0
2023-11-16 06:54:21+00:00,depth_cm_100,12.200001,15.207001,33.600002
2023-11-16 07:54:11+00:00,depth_cm_100,12.200001,15.290001,33.699
2023-11-16 08:54:09+00:00,depth_cm_100,12.200001,15.336,34.100002
2023-11-16 09:54:10+00:00,depth_cm_100,12.190001,15.268001,33.800003
2023-11-16 10:54:13+00:00,depth_cm_100,12.200001,15.212001,33.699
2023-11-16 11:54:10+00:00,depth_cm_100,12.200001,15.412001,34.0
2023-11-16 12:54:01+00:00,depth_cm_100,12.200001,15.257001,33.899002
2023-11-16 13:54:01+00:00,depth_cm_100,12.190001,15.294001,33.699
2023-11-16 14:54:12+00:00,depth_cm_100,12.190001,15.333001,33.899002
2023-11-16 15:54:05+00:00,depth_cm_100,12.190001,15.160001,33.699
2023-11-16 16:54:01+00:00,depth_cm_100,12.190001,15.227001,33.800003
2023-11-16 17:53:58+00:00,depth_cm_100,12.18,15.308001,33.800003
2023-11-16 18:53:59+00:00,depth_cm_100,12.190001,15.353001,33.699
2023-11-16 19:54:00+00:00,depth_cm_100,12.18,15.221001,33.800003
2023-11-16 20:53:59+00:00,depth_cm_100,12.18,15.235001,33.399002
2023-11-16 21:53:56+00:00,depth_cm_100,12.18,15.252001,33.5
2023-11-16 22:53:53+00:00,depth_cm_100,12.18,15.332001,33.800003
2023-11-16 23:54:00+00:00,depth_cm_100,12.18,15.211,33.399002
2023-11-17 00:53:49+00:00,depth_cm_100,12.18,15.245001,33.5
2023-11-17 01:53:48+00:00,depth_cm_100,12.18,15.226001,33.399002
2023-11-17 02:53:47+00:00,depth_cm_100,12.169001,15.365001,33.5
2023-11-17 03:53:47+00:00,depth_cm_100,12.169001,15.203001,33.399002
2023-11-17 04:53:41+00:00,depth_cm_100,12.169001,15.363001,33.399002
2023-11-17 05:53:42+00:00,depth_cm_100,12.160001,15.191001,33.5
2023-11-17 06:53:40+00:00,depth_cm_100,12.160001,15.117001,33.300003
2023-11-17 07:53:44+00:00,depth_cm_100,12.150001,15.0720005,33.300003
2023-11-17 08:53:38+00:00,depth_cm_100,12.150001,15.190001,33.300003
2023-11-17 09:53:48+00:00,depth_cm_100,12.150001,15.201001,33.300003
2023-11-17 10:53:37+00:00,depth_cm_100,12.14,15.445001,33.5
2023-11-17 11:53:36+00:00,depth_cm_100,12.129001,15.208001,33.399002
2023-11-17 12:53:31+00:00,depth_cm_100,12.129001,15.247001,33.199
2023-11-17 13:53:35+00:00,depth_cm_100,12.120001,15.151001,33.300003
2023-11-17 14:55:12+00:00,depth_cm_100,12.129001,15.1970005,33.100002
2023-11-17 15:53:34+00:00,depth_cm_100,12.120001,15.253,33.199
2023-11-17 16:53:34+00:00,depth_cm_100,12.110001,15.285001,33.100002
2023-11-17 17:53:33+00:00,depth_cm_100,12.099001,15.262001,33.0
2023-11-17 18:55:04+00:00,depth_cm_100,12.099001,15.222001,33.100002
2023-11-17 19:53:31+00:00,depth_cm_100,12.09,15.173,32.899002
2023-11-17 20:53:26+00:00,depth_cm_100,12.080001,15.208001,33.100002
2023-11-17 21:53:25+00:00,depth_cm_100,12.070001,15.198001,33.100002
2023-11-17 22:54:56+00:00,depth_cm_100,12.070001,15.281001,33.0
2023-11-17 23:53:29+00:00,depth_cm_100,12.059001,15.188001,32.800003
2023-11-18 00:53:33+00:00,depth_cm_100,12.049001,15.283001,33.0
2023-11-18 01:53:23+00:00,depth_cm_100,12.040001,15.145,32.899002
2023-11-18 03:53:33+00:00,depth_cm_100,12.02,15.304001,32.899002
2023-11-18 04:53:15+00:00,depth_cm_100,12.02,15.231001,33.0
2023-11-18 05:53:10+00:00,depth_cm_100,12.000001,15.122001,32.699
2023-11-18 06:53:19+00:00,depth_cm_100,12.009001,15.233001,32.800003
2023-11-18 07:53:18+00:00,depth_cm_100,11.990001,15.202001,32.800003
2023-11-18 08:53:08+00:00,depth_cm_100,11.9800005,15.422001,32.800003
2023-11-18 09:53:07+00:00,depth_cm_100,11.97,15.22,32.5
2023-11-18 10:54:44+00:00,depth_cm_100,11.97,15.2560005,32.5
2023-11-18 11:53:07+00:00,depth_cm_100,11.959001,15.232,32.600002
2023-11-18 12:53:05+00:00,depth_cm_100,11.959001,15.248001,32.600002
2023-11-18 13:53:04+00:00,depth_cm_100,11.940001,15.253,32.699
2023-11-18 14:53:00+00:00,depth_cm_100,11.940001,15.245001,32.600002
2023-11-18 15:53:03+00:00,depth_cm_100,11.93,15.228001,32.399002
2023-11-18 16:53:08+00:00,depth_cm_100,11.919001,15.317,32.699
2023-11-18 17:53:02+00:00,depth_cm_100,11.919001,15.047001,32.399002
2023-11-18 18:52:56+00:00,depth_cm_100,11.900001,15.283001,32.5
2023-11-18 19:52:55+00:00,depth_cm_100,11.89,15.028001,32.5
2023-11-18 20:53:00+00:00,depth_cm_100,11.89,15.133,32.5
2023-11-18 21:52:54+00:00,depth_cm_100,11.879001,15.242001,32.300003
2023-11-18 22:52:54+00:00,depth_cm_100,11.870001,15.195001,32.600002
2023-11-18 23:52:48+00:00,depth_cm_100,11.870001,15.253,32.199
2023-11-19 00:52:47+00:00,depth_cm_100,11.870001,15.22,32.300003
2023-11-19 01:52:58+00:00,depth_cm_100,11.84,15.229001,32.5
2023-11-19 03:52:45+00:00,depth_cm_100,11.820001,15.344001,32.300003
2023-11-19 04:52:48+00:00,depth_cm_100,11.809001,15.237,32.199
2023-11-19 05:52:39+00:00,depth_cm_100,11.809001,15.253,32.100002
2023-11-19 06:52:48+00:00,depth_cm_100,11.809001,15.22,32.300003
2023-11-19 07:52:38+00:00,depth_cm_100,11.790001,15.229001,32.100002
2023-11-19 08:52:47+00:00,depth_cm_100,11.790001,15.316001,32.199
2023-11-19 09:52:41+00:00,depth_cm_100,11.780001,15.22,32.0
2023-11-19 10:52:46+00:00,depth_cm_100,11.77,15.214001,32.100002
2023-11-19 11:52:45+00:00,depth_cm_100,11.759001,15.219001,32.199
2023-11-19 12:52:46+00:00,depth_cm_100,11.759001,15.303,31.900002
2023-11-19 13:52:44+00:00,depth_cm_100,11.750001,15.27,31.800001
2023-11-19 14:52:38+00:00,depth_cm_100,11.740001,15.238001,32.0
2023-11-19 15:52:32+00:00,depth_cm_100,11.7300005,15.232,32.100002
2023-11-19 16:54:09+00:00,depth_cm_100,11.7300005,15.323001,32.199
2023-11-19 17:52:26+00:00,depth_cm_100,11.72,15.248001,32.100002
2023-11-19 18:52:30+00:00,depth_cm_100,11.709001,15.254001,31.7
2023-11-19 19:52:25+00:00,depth_cm_100,11.709001,15.318001,31.800001
2023-11-19 20:52:34+00:00,depth_cm_100,11.709001,15.004001,31.800001
2023-11-19 21:52:23+00:00,depth_cm_100,11.690001,15.201001,31.7
2023-11-19 22:52:23+00:00,depth_cm_100,11.690001,15.280001,31.900002
2023-11-19 23:52:34+00:00,depth_cm_100,11.68,15.162001,32.199
2023-11-20 00:52:27+00:00,depth_cm_100,11.68,15.162001,32.100002
2023-11-20 01:52:26+00:00,depth_cm_100,11.669001,15.247001,32.100002
2023-11-20 02:52:20+00:00,depth_cm_100,11.660001,15.304001,32.300003
2023-11-20 03:52:30+00:00,depth_cm_100,11.660001,15.295001,32.300003
2023-11-20 04:52:39+00:00,depth_cm_100,11.660001,15.283001,31.900002
2023-11-20 05:52:23+00:00,depth_cm_100,11.660001,15.290001,32.0
2023-11-20 06:52:23+00:00,depth_cm_100,11.650001,15.312,32.300003
2023-11-20 07:52:27+00:00,depth_cm_100,11.64,15.362,32.0
2023-11-20 08:52:17+00:00,depth_cm_100,11.64,15.306001,32.300003
2023-11-20 09:52:21+00:00,depth_cm_100,11.64,15.217001,31.800001
2023-11-20 11:52:21+00:00,depth_cm_100,11.629001,15.306001,31.900002
2023-11-20 12:53:46+00:00,depth_cm_100,11.629001,15.375001,32.100002
2023-11-20 13:52:18+00:00,depth_cm_100,11.620001,15.423,32.0
2023-11-20 14:52:13+00:00,depth_cm_100,11.620001,15.597001,32.0
2023-11-20 15:52:12+00:00,depth_cm_100,11.610001,15.530001,32.100002
2023-11-20 16:52:01+00:00,depth_cm_100,11.610001,15.477001,32.0
2023-11-20 17:52:06+00:00,depth_cm_100,11.610001,15.332001,31.800001
2023-11-20 18:52:10+00:00,depth_cm_100,11.610001,15.47,31.900002
2023-11-20 19:51:55+00:00,depth_cm_100,11.599001,15.557001,32.0
2023-11-20 20:53:36+00:00,depth_cm_100,11.610001,15.559001,32.0
2023-11-20 21:51:58+00:00,depth_cm_100,11.599001,15.766001,32.100002
2023-11-20 22:52:00+00:00,depth_cm_100,11.610001,15.554001,32.199
2023-11-20 23:51:48+00:00,depth_cm_100,11.610001,15.567,32.100002
2023-11-21 00:51:46+00:00,depth_cm_100,11.599001,15.591001,32.0
2023-11-21 01:51:47+00:00,depth_cm_100,11.610001,15.592001,31.900002
2023-11-21 03:51:44+00:00,depth_cm_100,11.599001,15.677001,32.0
2023-11-21 04:51:50+00:00,depth_cm_100,11.599001,15.708001,32.0
2023-11-21 05:51:43+00:00,depth_cm_100,11.599001,15.637001,31.900002
2023-11-21 06:53:24+00:00,depth_cm_100,11.610001,15.662001,32.0
2023-11-21 07:51:36+00:00,depth_cm_100,11.610001,15.665001,32.0
2023-11-21 08:51:41+00:00,depth_cm_100,11.610001,15.612,32.199
2023-11-21 09:51:36+00:00,depth_cm_100,11.610001,15.705001,32.0
2023-11-21 10:52:01+00:00,depth_cm_100,11.610001,15.547001,31.7
2023-11-21 11:51:44+00:00,depth_cm_100,11.610001,15.725,32.100002
2023-11-21 12:51:38+00:00,depth_cm_100,11.610001,15.785001,32.0
2023-11-21 13:51:37+00:00,depth_cm_100,11.610001,15.719001,32.0
2023-11-21 14:51:38+00:00,depth_cm_100,11.620001,15.728001,32.100002
2023-11-21 15:51:26+00:00,depth_cm_100,11.610001,15.747001,32.0
2023-11-21 16:51:25+00:00,depth_cm_100,11.610001,15.559001,31.800001
2023-11-21 17:51:35+00:00,depth_cm_100,11.629001,15.596001,31.800001
2023-11-21 18:53:12+00:00,depth_cm_100,11.620001,15.662001,31.800001
2023-11-21 19:51:24+00:00,depth_cm_100,11.620001,15.742001,32.0
2023-11-21 20:51:34+00:00,depth_cm_100,11.620001,15.733001,31.900002
2023-11-21 21:51:22+00:00,depth_cm_100,11.620001,15.733001,31.600002
2023-11-21 22:51:21+00:00,depth_cm_100,11.610001,15.765,31.800001
2023-11-21 23:51:26+00:00,depth_cm_100,11.620001,15.794001,31.800001
2023-11-22 00:51:25+00:00,depth_cm_100,11.620001,15.778001,31.800001
2023-11-22 01:51:14+00:00,depth_cm_100,11.629001,15.825001,31.7
2023-11-22 03:51:18+00:00,depth_cm_100,11.620001,15.803,31.600002
2023-11-22 04:51:12+00:00,depth_cm_100,11.620001,15.780001,31.500002
2023-11-22 05:51:12+00:00,depth_cm_100,11.620001,15.764001,31.400002
2023-11-22 06:52:43+00:00,depth_cm_100,11.620001,15.729001,31.600002
2023-11-22 07:51:14+00:00,depth_cm_100,11.620001,15.827001,31.500002
2023-11-22 08:51:05+00:00,depth_cm_100,11.610001,15.714001,31.400002
2023-11-22 09:51:04+00:00,depth_cm_100,11.610001,15.884001,31.500002
2023-11-22 10:51:03+00:00,depth_cm_100,11.610001,15.803,31.500002
2023-11-22 11:51:09+00:00,depth_cm_100,11.610001,15.917001,31.400002
2023-11-22 12:52:39+00:00,depth_cm_100,11.610001,15.778001,31.400002
2023-11-22 13:51:07+00:00,depth_cm_100,11.599001,15.781001,31.300001
2023-11-22 14:51:11+00:00,depth_cm_100,11.599001,15.820001,31.500002
2023-11-22 15:51:02+00:00,depth_cm_100,11.59,15.773001,31.300001
2023-11-22 16:51:05+00:00,depth_cm_100,11.580001,15.639001,31.400002
2023-11-22 17:51:04+00:00,depth_cm_100,11.59,15.658001,31.2
2023-11-22 18:51:00+00:00,depth_cm_100,11.580001,15.751,31.2
2023-11-22 19:52:40+00:00,depth_cm_100,11.580001,15.732,31.300001
2023-11-22 20:50:57+00:00,depth_cm_100,11.559001,15.873001,31.600002
2023-11-22 21:50:51+00:00,depth_cm_100,11.570001,15.844001,31.2
2023-11-22 22:50:51+00:00,depth_cm_100,11.549001,15.897,31.300001
2023-11-22 23:50:45+00:00,depth_cm_100,11.549001,15.802001,31.300001
2023-11-23 00:50:49+00:00,depth_cm_100,11.540001,15.745001,31.300001
2023-11-23 01:50:44+00:00,depth_cm_100,11.530001,15.751,31.000002
2023-11-23 02:50:53+00:00,depth_cm_100,11.530001,15.728001,31.2
2023-11-23 03:50:43+00:00,depth_cm_100,11.52,15.742001,31.2
2023-11-23 04:50:53+00:00,depth_cm_100,11.500001,15.772,31.2
2023-11-23 05:50:42+00:00,depth_cm_100,11.500001,15.722001,31.000002
2023-11-23 06:50:56+00:00,depth_cm_100,11.490001,15.742001,30.900002
2023-11-23 07:50:40+00:00,depth_cm_100,11.4800005,15.610001,30.900002
2023-11-23 08:50:39+00:00,depth_cm_100,11.47,15.882001,30.900002
2023-11-23 09:50:38+00:00,depth_cm_100,11.450001,15.753001,31.100002
2023-11-23 10:50:33+00:00,depth_cm_100,11.450001,15.747001,30.900002
2023-11-23 11:50:42+00:00,depth_cm_100,11.440001,15.747001,30.900002
2023-11-23 12:50:33+00:00,depth_cm_100,11.43,15.732,30.900002
2023-11-23 13:50:31+00:00,depth_cm_100,11.419001,15.753001,30.900002
2023-11-23 14:50:35+00:00,depth_cm_100,11.400001,15.777,30.7
2023-11-23 15:50:30+00:00,depth_cm_100,11.400001,15.798,30.900002
2023-11-23 16:50:30+00:00,depth_cm_100,11.379001,15.77,30.800001
2023-11-23 17:50:38+00:00,depth_cm_100,11.370001,15.842001,30.800001
2023-11-23 18:50:28+00:00,depth_cm_100,11.370001,15.727001,30.600002
2023-11-23 19:50:27+00:00,depth_cm_100,11.349001,15.794001,30.400002
2023-11-23 20:50:21+00:00,depth_cm_100,11.349001,15.729001,30.600002
2023-11-23 21:50:21+00:00,depth_cm_100,11.330001,15.731001,30.600002
2023-11-23 22:50:25+00:00,depth_cm_100,11.320001,15.787001,30.7
2023-11-23 23:50:19+00:00,depth_cm_100,11.309001,15.740001,30.500002
2023-11-24 00:50:19+00:00,depth_cm_100,11.299001,15.761001,30.500002
2023-11-24 01:50:23+00:00,depth_cm_100,11.290001,15.673,30.600002
2023-11-24 02:53:09+00:00,depth_cm_100,11.290001,15.722001,30.7
2023-11-24 03:50:13+00:00,depth_cm_100,11.27,15.688001,30.7
2023-11-24 04:50:12+00:00,depth_cm_100,11.27,15.759001,30.7
2023-11-24 05:50:10+00:00,depth_cm_100,11.259001,15.747001,30.500002
2023-11-24 06:50:10+00:00,depth_cm_100,11.240001,15.785001,30.400002
2023-11-24 07:50:12+00:00,depth_cm_100,11.240001,15.693001,30.400002
2023-11-24 08:50:08+00:00,depth_cm_100,11.2300005,15.734001,30.400002
2023-11-24 09:50:08+00:00,depth_cm_100,11.22,15.537001,30.2
2023-11-24 10:51:39+00:00,depth_cm_100,11.22,15.781001,30.600002
2023-11-24 11:50:14+00:00,depth_cm_100,11.22,15.783001,30.500002
2023-11-24 12:50:06+00:00,depth_cm_100,11.209001,15.691001,30.400002
2023-11-24 13:50:13+00:00,depth_cm_100,11.200001,15.672001,30.400002
2023-11-24 14:51:37+00:00,depth_cm_100,11.190001,15.725,30.2
2023-11-24 15:50:04+00:00,depth_cm_100,11.190001,15.683001,30.400002
2023-11-24 16:50:03+00:00,depth_cm_100,11.190001,15.683001,30.500002
2023-11-24 17:50:03+00:00,depth_cm_100,11.18,15.720001,30.300001
2023-11-24 18:50:02+00:00,depth_cm_100,11.18,15.742001,30.500002
2023-11-24 19:49:56+00:00,depth_cm_100,11.169001,15.800001,30.600002
2023-11-24 20:49:56+00:00,depth_cm_100,11.160001,15.753001,30.400002
2023-11-24 21:49:55+00:00,depth_cm_100,11.160001,15.847001,30.400002
2023-11-24 22:50:06+00:00,depth_cm_100,11.14,15.901001,30.500002
2023-11-24 23:49:54+00:00,depth_cm_100,11.14,15.89,30.400002
2023-11-25 00:49:48+00:00,depth_cm_100,11.129001,15.878001,30.400002
2023-11-25 01:49:57+00:00,depth_cm_100,11.120001,15.985001,30.500002
2023-11-25 02:52:19+00:00,depth_cm_100,11.110001,15.950001,30.400002
2023-11-25 03:49:46+00:00,depth_cm_100,11.110001,15.966001,30.500002
2023-11-25 04:49:50+00:00,depth_cm_100,11.09,15.950001,30.500002
2023-11-25 05:49:50+00:00,depth_cm_100,11.09,16.022001,30.500002
2023-11-25 06:49:54+00:00,depth_cm_100,11.080001,16.022001,30.400002
2023-11-25 07:49:38+00:00,depth_cm_100,11.059001,16.102001,30.500002
2023-11-25 08:49:43+00:00,depth_cm_100,11.049001,16.082,30.400002
2023-11-25 09:49:39+00:00,depth_cm_100,11.040001,16.216002,30.7
2023-11-25 10:49:47+00:00,depth_cm_100,11.040001,16.142,30.600002
2023-11-25 11:49:31+00:00,depth_cm_100,11.030001,16.117,30.500002
2023-11-25 12:49:40+00:00,depth_cm_100,11.009001,16.148,30.500002
2023-11-25 13:49:29+00:00,depth_cm_100,11.000001,16.150002,30.400002
2023-11-25 14:49:29+00:00,depth_cm_100,10.990001,16.172,30.2
2023-11-25 15:49:28+00:00,depth_cm_100,10.9800005,16.308,30.400002
2023-11-25 16:49:33+00:00,depth_cm_100,10.97,16.184,30.400002
2023-11-25 17:49:32+00:00,depth_cm_100,10.950001,16.251001,30.2
2023-11-25 18:49:31+00:00,depth_cm_100,10.940001,16.097,30.2
2023-11-25 19:49:26+00:00,depth_cm_100,10.93,16.139,30.300001
2023-11-25 20:49:22+00:00,depth_cm_100,10.919001,16.04,30.100002
2023-11-25 21:49:34+00:00,depth_cm_100,10.910001,16.074001,30.2
2023-11-25 22:49:34+00:00,depth_cm_100,10.89,16.223001,30.2
2023-11-25 23:49:18+00:00,depth_cm_100,10.879001,16.150002,30.2
2023-11-26 00:49:17+00:00,depth_cm_100,10.860001,16.197,30.100002
2023-11-26 01:49:27+00:00,depth_cm_100,10.849001,16.182001,30.000002
2023-11-26 02:53:13+00:00,depth_cm_100,10.84,16.182001,30.000002
2023-11-26 03:49:15+00:00,depth_cm_100,10.830001,16.223001,30.2
2023-11-26 04:49:10+00:00,depth_cm_100,10.820001,16.178001,29.900002
2023-11-26 05:49:14+00:00,depth_cm_100,10.799001,16.134,29.800001
2023-11-26 06:49:18+00:00,depth_cm_100,10.780001,16.168001,29.800001
2023-11-26 07:49:14+00:00,depth_cm_100,10.77,16.223001,29.900002
2023-11-26 08:49:12+00:00,depth_cm_100,10.759001,16.139,29.800001
2023-11-26 09:49:06+00:00,depth_cm_100,10.750001,16.19,29.900002
2023-11-26 10:49:06+00:00,depth_cm_100,10.7300005,16.227001,29.800001
2023-11-26 11:49:22+00:00,depth_cm_100,10.7300005,16.231,29.7
2023-11-26 12:49:10+00:00,depth_cm_100,10.709001,16.400002,30.000002
2023-11-26 13:49:04+00:00,depth_cm_100,10.700001,16.205,30.000002
2023-11-26 14:49:18+00:00,depth_cm_100,10.690001,16.17,29.500002
2023-11-26 15:49:02+00:00,depth_cm_100,10.669001,16.16,29.7
2023-11-26 16:50:34+00:00,depth_cm_100,10.660001,16.128,29.500002
2023-11-26 17:49:13+00:00,depth_cm_100,10.650001,16.195002,29.300001
2023-11-26 18:48:57+00:00,depth_cm_100,10.629001,16.143002,29.300001
2023-11-26 19:49:00+00:00,depth_cm_100,10.620001,16.060001,29.300001
2023-11-26 20:48:57+00:00,depth_cm_100,10.610001,16.153,29.300001
2023-11-26 21:48:59+00:00,depth_cm_100,10.599001,16.150002,29.400002
2023-11-26 22:50:30+00:00,depth_cm_100,10.580001,16.155,29.300001
2023-11-26 23:48:57+00:00,depth_cm_100,10.570001,16.122002,29.2
2023-11-27 00:48:57+00:00,depth_cm_100,10.559001,16.095001,29.2
2023-11-27 01:48:56+00:00,depth_cm_100,10.549001,16.116001,29.400002
2023-11-27 02:48:50+00:00,depth_cm_100,10.52,16.106,29.2
2023-11-27 03:48:45+00:00,depth_cm_100,10.52,16.123001,29.100002
2023-11-27 04:48:39+00:00,depth_cm_100,10.500001,16.126001,29.300001
2023-11-27 05:48:44+00:00,depth_cm_100,10.500001,16.127,29.100002
2023-11-27 06:50:17+00:00,depth_cm_100,10.490001,16.128,28.900002
2023-11-27 07:48:37+00:00,depth_cm_100,10.47,16.017,28.900002
2023-11-27 08:48:41+00:00,depth_cm_100,10.459001,16.171001,29.000002
2023-11-27 09:48:41+00:00,depth_cm_100,10.440001,16.106,29.100002
2023-11-27 10:50:17+00:00,depth_cm_100,10.43,16.177,29.100002
2023-11-27 11:50:19+00:00,depth_cm_100,10.419001,16.053001,29.000002
2023-11-27 12:48:34+00:00,depth_cm_100,10.410001,16.16,29.000002
2023-11-27 13:48:38+00:00,depth_cm_100,10.400001,16.106,29.000002
2023-11-27 14:48:32+00:00,depth_cm_100,10.379001,16.245,28.800001
2023-11-27 15:48:47+00:00,depth_cm_100,10.379001,16.147001,29.000002
2023-11-27 16:48:32+00:00,depth_cm_100,10.360001,16.193,28.900002
2023-11-27 17:48:30+00:00,depth_cm_100,10.349001,16.173,28.900002
2023-11-27 18:48:35+00:00,depth_cm_100,10.34,16.098001,28.800001
2023-11-27 19:48:24+00:00,depth_cm_100,10.330001,16.126001,29.100002
2023-11-27 20:48:34+00:00,depth_cm_100,10.309,16.191,28.800001
2023-11-27 21:48:23+00:00,depth_cm_100,10.309,16.244001,29.000002
2023-11-27 22:50:00+00:00,depth_cm_100,10.290001,16.251001,28.900002
2023-11-27 23:48:22+00:00,depth_cm_100,10.280001,16.214,29.000002
2023-11-28 00:48:16+00:00,depth_cm_100,10.27,16.27,28.900002
2023-11-28 01:48:18+00:00,depth_cm_100,10.259001,16.328001,29.100002
2023-11-28 02:48:15+00:00,depth_cm_100,10.250001,16.362001,29.000002
2023-11-28 03:48:25+00:00,depth_cm_100,10.239,16.354,29.000002
2023-11-28 04:48:19+00:00,depth_cm_100,10.22,16.365002,28.900002
2023-11-28 05:48:18+00:00,depth_cm_100,10.209001,16.387001,28.900002
2023-11-28 06:48:17+00:00,depth_cm_100,10.200001,16.433,28.7
2023-11-28 07:48:11+00:00,depth_cm_100,10.189,16.405,28.7
2023-11-28 08:48:11+00:00,depth_cm_100,10.179001,16.422,28.7
2023-11-28 09:48:10+00:00,depth_cm_100,10.169001,16.365002,28.900002
2023-11-28 10:48:09+00:00,depth_cm_100,10.160001,16.494001,28.800001
2023-11-28 11:48:10+00:00,depth_cm_100,10.150001,16.557001,28.800001
2023-11-28 12:48:03+00:00,depth_cm_100,10.129001,16.524,29.000002
2023-11-28 13:47:57+00:00,depth_cm_100,10.120001,16.481,28.600002
2023-11-28 14:48:08+00:00,depth_cm_100,10.110001,16.550001,28.7
2023-11-28 15:48:01+00:00,depth_cm_100,10.099001,16.445002,28.600002
2023-11-28 16:47:56+00:00,depth_cm_100,10.080001,16.591002,28.7
2023-11-28 17:48:01+00:00,depth_cm_100,10.070001,16.561,28.800001
2023-11-28 18:47:59+00:00,depth_cm_100,10.059,16.526001,28.600002
2023-11-28 19:47:53+00:00,depth_cm_100,10.049001,16.571001,28.500002
2023-11-28 20:47:53+00:00,depth_cm_100,10.040001,16.457,28.400002
2023-11-28 21:47:53+00:00,depth_cm_100,10.029,16.489,28.300001
2023-11-28 22:47:51+00:00,depth_cm_100,10.009001,16.515001,28.400002
2023-11-28 23:47:51+00:00,depth_cm_100,10.0,16.512001,28.500002
2023-11-29 00:47:50+00:00,depth_cm_100,10.0,16.466002,28.400002
2023-11-29 01:47:46+00:00,depth_cm_100,9.979,16.514,28.300001
2023-11-29 02:47:51+00:00,depth_cm_100,9.959001,16.492,28.2
2023-11-29 03:47:48+00:00,depth_cm_100,9.950001,16.453001,28.300001
2023-11-29 04:47:43+00:00,depth_cm_100,9.950001,16.404001,28.2
2023-11-29 05:47:52+00:00,depth_cm_100,9.929001,16.459002,28.1
2023-11-29 06:47:46+00:00,depth_cm_100,9.919001,16.477001,28.2
2023-11-29 07:47:41+00:00,depth_cm_100,9.900001,16.606,28.2
2023-11-29 08:47:41+00:00,depth_cm_100,9.889001,16.415,27.900002
2023-11-29 09:47:39+00:00,depth_cm_100,9.879001,16.462,28.000002
2023-11-29 10:47:49+00:00,depth_cm_100,9.860001,16.439001,28.000002
2023-11-29 11:47:44+00:00,depth_cm_100,9.849001,16.483002,28.000002
2023-11-29 12:47:44+00:00,depth_cm_100,9.830001,16.499,27.900002
2023-11-29 13:47:37+00:00,depth_cm_100,9.820001,16.512001,27.900002
2023-11-29 14:47:36+00:00,depth_cm_100,9.799001,16.388,27.800001
2023-11-29 15:47:31+00:00,depth_cm_100,9.790001,16.460001,27.6
2023-11-29 16:47:40+00:00,depth_cm_100,9.779,16.345001,27.800001
2023-11-29 17:47:29+00:00,depth_cm_100,9.77,16.378,27.900002
2023-11-29 18:47:23+00:00,depth_cm_100,9.75,16.419,27.7
2023-11-29 19:47:33+00:00,depth_cm_100,9.739,16.384,27.6
2023-11-29 20:47:32+00:00,depth_cm_100,9.72,16.359001,27.300001
2023-11-29 21:47:22+00:00,depth_cm_100,9.709001,16.36,27.6
2023-11-29 22:47:21+00:00,depth_cm_100,9.689,16.389,27.6
2023-11-29 23:47:21+00:00,depth_cm_100,9.689,16.367,27.500002
2023-11-30 00:49:02+00:00,depth_cm_100,9.679001,16.313002,27.400002
2023-11-30 01:47:14+00:00,depth_cm_100,9.660001,16.352001,27.300001
2023-11-30 02:47:18+00:00,depth_cm_100,9.639001,16.395,27.500002
2023-11-30 03:47:18+00:00,depth_cm_100,9.629001,16.434,27.6
2023-11-30 04:47:27+00:00,depth_cm_100,9.620001,16.354,27.1
2023-11-30 05:47:11+00:00,depth_cm_100,9.610001,16.397001,27.300001
2023-11-30 06:47:10+00:00,depth_cm_100,9.589001,16.351,27.400002
2023-11-30 07:47:21+00:00,depth_cm_100,9.580001,16.197,27.2
2023-11-30 08:47:09+00:00,depth_cm_100,9.559,16.347,27.300001
2023-11-30 09:47:19+00:00,depth_cm_100,9.549001,16.318,27.2
2023-11-30 11:47:15+00:00,depth_cm_100,9.52,16.324001,27.2
2023-11-30 12:47:02+00:00,depth_cm_100,9.5,16.27,27.2
2023-11-30 13:47:11+00:00,depth_cm_100,9.489,16.276001,27.2
2023-11-30 14:47:05+00:00,depth_cm_100,9.479,16.306002,27.1
2023-11-30 15:47:10+00:00,depth_cm_100,9.459001,16.376001,26.900002
2023-11-30 16:47:09+00:00,depth_cm_100,9.450001,16.332,27.1
2023-11-30 17:46:58+00:00,depth_cm_100,9.439,16.365002,27.000002
2023-11-30 18:46:59+00:00,depth_cm_100,9.429001,16.267,27.2
2023-11-30 19:46:57+00:00,depth_cm_100,9.410001,16.356,26.800001
2023-11-30 20:46:56+00:00,depth_cm_100,9.400001,16.442001,26.800001
2023-11-30 21:46:56+00:00,depth_cm_100,9.379001,16.328001,27.1
2023-11-30 22:46:51+00:00,depth_cm_100,9.370001,16.294,26.800001
2023-11-30 23:48:37+00:00,depth_cm_100,9.360001,16.303001,26.6
2023-12-01 00:46:49+00:00,depth_cm_100,9.349,16.315,26.800001
2023-12-01 02:46:54+00:00,depth_cm_100,9.320001,16.308,26.500002
2023-12-01 03:46:52+00:00,depth_cm_100,9.299001,16.303001,26.800001
2023-12-01 04:46:41+00:00,depth_cm_100,9.299001,16.309,26.6
