_time,location,Temperature_°C,WaterContent_%vol
2023-09-25 12:20:42+00:00,depth_cm_30,17.800001,6.6600003
2023-09-25 13:20:39+00:00,depth_cm_30,17.79,6.6200004
2023-09-25 14:20:38+00:00,depth_cm_30,17.849,6.6000004
2023-09-25 15:20:48+00:00,depth_cm_30,17.919,6.5800004
2023-09-25 16:20:37+00:00,depth_cm_30,17.970001,6.5600004
2023-09-25 17:20:36+00:00,depth_cm_30,18.019001,6.54
2023-09-25 18:22:03+00:00,depth_cm_30,18.070002,6.5298996
2023-09-25 19:20:36+00:00,depth_cm_30,18.109001,6.52
2023-09-25 20:22:01+00:00,depth_cm_30,18.179,6.5099998
2023-09-25 21:20:29+00:00,depth_cm_30,18.220001,6.5
2023-09-25 22:20:33+00:00,depth_cm_30,18.220001,6.4898996
2023-09-25 23:20:32+00:00,depth_cm_30,18.199001,6.4898996
2023-09-26 00:21:54+00:00,depth_cm_30,18.269001,6.4898996
2023-09-26 01:20:31+00:00,depth_cm_30,18.199001,6.4799
2023-09-26 02:20:31+00:00,depth_cm_30,18.160002,6.4799
2023-09-26 03:20:35+00:00,depth_cm_30,18.140001,6.47
2023-09-26 04:20:19+00:00,depth_cm_30,18.070002,6.46
2023-09-26 05:20:23+00:00,depth_cm_30,18.0,6.46
2023-09-26 06:20:19+00:00,depth_cm_30,17.949001,6.46
2023-09-26 07:20:18+00:00,depth_cm_30,17.869001,6.45
2023-09-26 08:21:54+00:00,depth_cm_30,17.800001,6.4399
2023-09-26 09:21:53+00:00,depth_cm_30,17.709002,6.4298997
2023-09-26 10:20:10+00:00,depth_cm_30,17.660002,6.41
2023-09-26 11:20:10+00:00,depth_cm_30,17.609001,6.3999
2023-09-26 12:20:09+00:00,depth_cm_30,17.619001,6.3799
2023-09-26 13:21:40+00:00,depth_cm_30,17.599,6.3599997
2023-09-26 14:20:07+00:00,depth_cm_30,17.660002,6.35
2023-09-26 15:20:02+00:00,depth_cm_30,17.669,6.33
2023-09-26 16:21:44+00:00,depth_cm_30,17.800001,6.3199997
2023-09-26 17:20:07+00:00,depth_cm_30,17.800001,6.3199997
2023-09-26 18:20:05+00:00,depth_cm_30,17.919,6.31
2023-09-26 19:20:14+00:00,depth_cm_30,17.979,6.31
2023-09-26 20:19:59+00:00,depth_cm_30,18.04,6.31
2023-09-26 21:19:58+00:00,depth_cm_30,18.109001,6.31
2023-09-26 22:19:57+00:00,depth_cm_30,18.129002,6.31
2023-09-26 23:19:57+00:00,depth_cm_30,18.160002,6.2999
2023-09-27 00:19:56+00:00,depth_cm_30,18.169,6.2999
2023-09-27 01:19:55+00:00,depth_cm_30,18.179,6.2999
2023-09-27 02:21:27+00:00,depth_cm_30,18.199001,6.2999
2023-09-27 03:19:49+00:00,depth_cm_30,18.169,6.2999
2023-09-27 04:21:32+00:00,depth_cm_30,18.19,6.2999
2023-09-27 05:19:56+00:00,depth_cm_30,18.119001,6.29
2023-09-27 06:19:47+00:00,depth_cm_30,18.089,6.29
2023-09-27 07:19:41+00:00,depth_cm_30,18.08,6.2799
2023-09-27 08:19:41+00:00,depth_cm_30,17.990002,6.27
2023-09-27 09:19:35+00:00,depth_cm_30,17.970001,6.2599998
2023-09-27 10:19:44+00:00,depth_cm_30,17.979,6.24
2023-09-27 11:19:39+00:00,depth_cm_30,18.0,6.22
2023-09-27 12:19:46+00:00,depth_cm_30,18.0,6.2099
2023-09-27 13:19:43+00:00,depth_cm_30,18.050001,6.1899
2023-09-27 14:19:47+00:00,depth_cm_30,18.150002,6.18
2023-09-27 15:19:38+00:00,depth_cm_30,18.240002,6.16
2023-09-27 16:19:35+00:00,depth_cm_30,18.339,6.16
2023-09-27 17:19:35+00:00,depth_cm_30,18.449001,6.1499
2023-09-27 18:21:06+00:00,depth_cm_30,18.589,6.1499
2023-09-27 19:19:34+00:00,depth_cm_30,18.699001,6.14
2023-09-27 20:21:00+00:00,depth_cm_30,18.849,6.14
2023-09-27 21:19:32+00:00,depth_cm_30,18.879002,6.14
2023-09-27 22:19:27+00:00,depth_cm_30,18.919,6.14
2023-09-27 23:19:31+00:00,depth_cm_30,19.009,6.14
2023-09-28 00:19:30+00:00,depth_cm_30,19.050001,6.14
2023-09-28 01:19:15+00:00,depth_cm_30,19.050001,6.14
2023-09-28 02:19:35+00:00,depth_cm_30,19.059,6.14
2023-09-28 03:19:23+00:00,depth_cm_30,19.099,6.14
2023-09-28 04:20:56+00:00,depth_cm_30,19.089,6.14
2023-09-28 05:19:22+00:00,depth_cm_30,19.089,6.1299
2023-09-28 06:19:22+00:00,depth_cm_30,19.050001,6.1299
2023-09-28 07:19:19+00:00,depth_cm_30,19.009,6.1299
2023-09-28 08:20:47+00:00,depth_cm_30,18.970001,6.12
2023-09-28 09:20:57+00:00,depth_cm_30,18.949001,6.12
2023-09-28 10:19:14+00:00,depth_cm_30,18.919,6.0899997
2023-09-28 11:19:09+00:00,depth_cm_30,18.919,6.0699997
2023-09-28 12:19:17+00:00,depth_cm_30,18.879002,6.06
2023-09-28 13:19:08+00:00,depth_cm_30,18.900002,6.06
2023-09-28 14:19:16+00:00,depth_cm_30,18.929,6.04
2023-09-28 15:19:05+00:00,depth_cm_30,19.019001,6.0299
2023-09-28 16:19:00+00:00,depth_cm_30,19.059,6.0299
2023-09-28 17:20:37+00:00,depth_cm_30,19.179,6.02
2023-09-28 18:19:09+00:00,depth_cm_30,19.229,6.0099998
2023-09-28 19:18:58+00:00,depth_cm_30,19.309,6.0099998
2023-09-28 20:18:52+00:00,depth_cm_30,19.359001,6.0099998
2023-09-28 21:19:02+00:00,depth_cm_30,19.449001,6.0099998
2023-09-28 22:19:01+00:00,depth_cm_30,19.459002,6.0099998
2023-09-28 23:18:55+00:00,depth_cm_30,19.5,6.0099998
2023-09-29 00:18:56+00:00,depth_cm_30,19.509,6.0099998
2023-09-29 01:18:59+00:00,depth_cm_30,19.519001,6.0099998
2023-09-29 02:18:49+00:00,depth_cm_30,19.519001,6.0099998
2023-09-29 03:18:53+00:00,depth_cm_30,19.519001,6.0099998
2023-09-29 04:18:52+00:00,depth_cm_30,19.5,6.0099998
2023-09-29 05:18:46+00:00,depth_cm_30,19.479,6.0099998
2023-09-29 06:20:23+00:00,depth_cm_30,19.410002,6.0
2023-09-29 07:18:45+00:00,depth_cm_30,19.410002,6.0
2023-09-29 08:20:22+00:00,depth_cm_30,19.349,6.0
2023-09-29 09:18:44+00:00,depth_cm_30,19.320002,6.0
2023-09-29 10:18:38+00:00,depth_cm_30,19.320002,5.99
2023-09-29 12:18:38+00:00,depth_cm_30,19.259,5.97
2023-09-29 13:18:46+00:00,depth_cm_30,19.220001,5.9599
2023-09-29 14:20:23+00:00,depth_cm_30,19.229,5.95
2023-09-29 15:18:30+00:00,depth_cm_30,19.269001,5.9399
2023-09-29 16:18:34+00:00,depth_cm_30,19.300001,5.93
2023-09-29 17:20:06+00:00,depth_cm_30,19.339,5.92
2023-09-29 18:18:28+00:00,depth_cm_30,19.390001,5.92
2023-09-29 19:18:32+00:00,depth_cm_30,19.449001,5.92
2023-09-29 20:19:58+00:00,depth_cm_30,19.529001,5.92
2023-09-29 21:18:26+00:00,depth_cm_30,19.550001,5.91
2023-09-29 22:18:30+00:00,depth_cm_30,19.589,5.91
2023-09-29 23:18:31+00:00,depth_cm_30,19.609001,5.91
2023-09-30 00:18:24+00:00,depth_cm_30,19.609001,5.91
2023-09-30 01:18:18+00:00,depth_cm_30,19.640001,5.91
2023-09-30 02:19:55+00:00,depth_cm_30,19.589,5.91
2023-09-30 03:18:17+00:00,depth_cm_30,19.580002,5.91
2023-09-30 04:18:21+00:00,depth_cm_30,19.529001,5.91
2023-09-30 05:18:21+00:00,depth_cm_30,19.479,5.8999
2023-09-30 06:18:16+00:00,depth_cm_30,19.429,5.8999
2023-09-30 07:18:14+00:00,depth_cm_30,19.339,5.8999
2023-09-30 08:18:19+00:00,depth_cm_30,19.29,5.8999
2023-09-30 09:19:50+00:00,depth_cm_30,19.229,5.89
2023-09-30 10:18:08+00:00,depth_cm_30,19.129002,5.87
2023-09-30 11:18:17+00:00,depth_cm_30,19.059,5.8599997
2023-09-30 12:18:06+00:00,depth_cm_30,19.0,5.85
2023-09-30 13:19:37+00:00,depth_cm_30,19.009,5.83
2023-09-30 14:17:59+00:00,depth_cm_30,18.979,5.8199997
2023-09-30 15:18:04+00:00,depth_cm_30,19.019001,5.81
2023-09-30 16:18:08+00:00,depth_cm_30,19.019001,5.7999
2023-09-30 17:17:58+00:00,depth_cm_30,19.070002,5.7999
2023-09-30 18:19:34+00:00,depth_cm_30,19.070002,5.79
2023-09-30 19:18:01+00:00,depth_cm_30,19.099,5.79
2023-09-30 20:18:01+00:00,depth_cm_30,19.109001,5.79
2023-09-30 21:17:56+00:00,depth_cm_30,19.140001,5.7799
2023-09-30 22:17:54+00:00,depth_cm_30,19.109001,5.7799
2023-09-30 23:18:04+00:00,depth_cm_30,19.119001,5.7799
2023-10-01 00:17:53+00:00,depth_cm_30,19.080002,5.77
2023-10-01 01:17:52+00:00,depth_cm_30,19.050001,5.77
2023-10-01 02:19:24+00:00,depth_cm_30,19.019001,5.77
2023-10-01 03:17:51+00:00,depth_cm_30,18.979,5.77
2023-10-01 04:17:51+00:00,depth_cm_30,18.910002,5.77
2023-10-01 05:19:17+00:00,depth_cm_30,18.849,5.7599998
2023-10-01 06:17:44+00:00,depth_cm_30,18.830002,5.7599998
2023-10-01 07:17:43+00:00,depth_cm_30,18.800001,5.75
2023-10-01 08:17:44+00:00,depth_cm_30,18.729,5.74
2023-10-01 09:17:42+00:00,depth_cm_30,18.699001,5.74
2023-10-01 10:19:14+00:00,depth_cm_30,18.660002,5.7299
2023-10-01 11:17:36+00:00,depth_cm_30,18.599,5.72
2023-10-01 12:19:14+00:00,depth_cm_30,18.589,5.7099
2023-10-01 13:17:34+00:00,depth_cm_30,18.599,5.7
2023-10-01 14:17:44+00:00,depth_cm_30,18.550001,5.6899
2023-10-01 15:19:05+00:00,depth_cm_30,18.629002,5.68
2023-10-01 16:17:33+00:00,depth_cm_30,18.629002,5.67
2023-10-01 17:17:32+00:00,depth_cm_30,18.660002,5.67
2023-10-01 18:17:31+00:00,depth_cm_30,18.699001,5.67
2023-10-01 19:17:27+00:00,depth_cm_30,18.769001,5.66
2023-10-01 20:17:25+00:00,depth_cm_30,18.800001,5.66
2023-10-01 21:18:57+00:00,depth_cm_30,18.820002,5.66
2023-10-01 22:17:24+00:00,depth_cm_30,18.809,5.66
2023-10-01 23:17:23+00:00,depth_cm_30,18.820002,5.66
2023-10-02 00:18:54+00:00,depth_cm_30,18.839,5.66
2023-10-02 01:17:27+00:00,depth_cm_30,18.839,5.66
2023-10-02 02:17:11+00:00,depth_cm_30,18.839,5.6499
2023-10-02 03:17:26+00:00,depth_cm_30,18.800001,5.6499
2023-10-02 04:17:20+00:00,depth_cm_30,18.79,5.6499
2023-10-02 05:17:14+00:00,depth_cm_30,18.759,5.6499
2023-10-02 06:17:20+00:00,depth_cm_30,18.740002,5.64
2023-10-02 07:17:13+00:00,depth_cm_30,18.720001,5.64
2023-10-02 08:20:27+00:00,depth_cm_30,18.720001,5.64
2023-10-02 09:17:17+00:00,depth_cm_30,18.69,5.6299
2023-10-02 10:17:11+00:00,depth_cm_30,18.640001,5.6299
2023-10-02 11:17:05+00:00,depth_cm_30,18.629002,5.62
2023-10-02 12:17:04+00:00,depth_cm_30,18.650002,5.6
2023-10-02 13:18:36+00:00,depth_cm_30,18.629002,5.5899997
2023-10-02 14:18:46+00:00,depth_cm_30,18.699001,5.58
2023-10-02 15:18:35+00:00,depth_cm_30,18.75,5.5699997
2023-10-02 16:16:57+00:00,depth_cm_30,18.830002,5.5699997
2023-10-02 17:17:00+00:00,depth_cm_30,18.879002,5.5699997
2023-10-02 18:17:01+00:00,depth_cm_30,19.0,5.5699997
2023-10-02 19:17:00+00:00,depth_cm_30,19.04,5.56
2023-10-02 20:16:56+00:00,depth_cm_30,19.129002,5.56
2023-10-02 21:16:59+00:00,depth_cm_30,19.160002,5.56
2023-10-02 22:17:03+00:00,depth_cm_30,19.209002,5.5699997
2023-10-02 23:16:47+00:00,depth_cm_30,19.229,5.5699997
2023-10-03 00:16:52+00:00,depth_cm_30,19.269001,5.5699997
2023-10-03 01:16:51+00:00,depth_cm_30,19.300001,5.5699997
2023-10-03 02:16:50+00:00,depth_cm_30,19.269001,5.5699997
2023-10-03 03:16:50+00:00,depth_cm_30,19.25,5.56
2023-10-03 04:16:44+00:00,depth_cm_30,19.199001,5.56
2023-10-03 05:16:51+00:00,depth_cm_30,19.179,5.56
2023-10-03 06:16:43+00:00,depth_cm_30,19.140001,5.5499
2023-10-03 07:18:15+00:00,depth_cm_30,19.129002,5.5499
2023-10-03 08:19:56+00:00,depth_cm_30,19.089,5.54
2023-10-03 09:18:13+00:00,depth_cm_30,19.019001,5.54
2023-10-03 10:18:12+00:00,depth_cm_30,19.009,5.5299
2023-10-03 11:18:17+00:00,depth_cm_30,18.979,5.52
2023-10-03 12:16:35+00:00,depth_cm_30,19.019001,5.52
2023-10-03 13:16:34+00:00,depth_cm_30,18.990002,5.5099998
2023-10-03 14:16:32+00:00,depth_cm_30,19.019001,5.54
2023-10-03 15:16:37+00:00,depth_cm_30,19.089,5.5699997
2023-10-03 16:16:26+00:00,depth_cm_30,19.099,5.58
2023-10-03 17:16:30+00:00,depth_cm_30,19.129002,5.58
2023-10-03 18:16:21+00:00,depth_cm_30,19.160002,5.5899997
2023-10-03 19:16:24+00:00,depth_cm_30,19.160002,5.5899997
2023-10-03 20:16:23+00:00,depth_cm_30,19.119001,5.5899997
2023-10-03 21:16:18+00:00,depth_cm_30,19.099,5.5899997
2023-10-03 22:16:27+00:00,depth_cm_30,19.050001,5.6
2023-10-03 23:16:27+00:00,depth_cm_30,19.009,5.6
2023-10-04 00:16:11+00:00,depth_cm_30,18.970001,5.6
2023-10-04 01:16:26+00:00,depth_cm_30,18.830002,5.6
2023-10-04 02:16:20+00:00,depth_cm_30,18.800001,5.6
2023-10-04 03:16:19+00:00,depth_cm_30,18.679,5.6
2023-10-04 04:16:18+00:00,depth_cm_30,18.599,5.6
2023-10-04 05:16:19+00:00,depth_cm_30,18.449001,5.6
2023-10-04 06:16:17+00:00,depth_cm_30,18.419,5.6
2023-10-04 07:16:17+00:00,depth_cm_30,18.320002,5.6
2023-10-04 08:16:11+00:00,depth_cm_30,18.209002,5.6
2023-10-04 09:16:15+00:00,depth_cm_30,18.140001,5.6
2023-10-04 10:17:42+00:00,depth_cm_30,18.059,5.6
2023-10-04 11:17:47+00:00,depth_cm_30,18.019001,5.6
2023-10-04 12:17:40+00:00,depth_cm_30,17.970001,5.6
2023-10-04 13:15:59+00:00,depth_cm_30,17.959002,5.6
2023-10-04 14:16:02+00:00,depth_cm_30,17.910002,5.5899997
2023-10-04 15:16:01+00:00,depth_cm_30,17.929,5.5899997
2023-10-04 16:16:02+00:00,depth_cm_30,17.910002,5.5899997
2023-10-04 17:16:00+00:00,depth_cm_30,17.910002,5.5899997
2023-10-04 18:15:54+00:00,depth_cm_30,17.910002,5.5899997
2023-10-04 19:15:54+00:00,depth_cm_30,17.919,5.5899997
2023-10-04 20:15:53+00:00,depth_cm_30,17.910002,5.5899997
2023-10-04 21:15:53+00:00,depth_cm_30,17.879002,5.5899997
2023-10-04 22:15:51+00:00,depth_cm_30,17.890001,5.5899997
2023-10-04 23:16:06+00:00,depth_cm_30,17.849,5.5899997
2023-10-05 00:15:50+00:00,depth_cm_30,17.820002,5.5899997
2023-10-05 01:17:17+00:00,depth_cm_30,17.769001,5.5899997
2023-10-05 02:15:49+00:00,depth_cm_30,17.75,5.5899997
2023-10-05 03:15:49+00:00,depth_cm_30,17.679,5.5899997
2023-10-05 04:15:48+00:00,depth_cm_30,17.640001,5.5899997
2023-10-05 05:15:47+00:00,depth_cm_30,17.58,5.5899997
2023-10-05 06:15:41+00:00,depth_cm_30,17.529001,5.5899997
2023-10-05 07:15:35+00:00,depth_cm_30,17.459002,5.5899997
2023-10-05 08:15:40+00:00,depth_cm_30,17.429,5.58
2023-10-05 09:15:34+00:00,depth_cm_30,17.379002,5.5899997
2023-10-05 10:15:34+00:00,depth_cm_30,17.339,5.58
2023-10-05 11:15:33+00:00,depth_cm_30,17.300001,5.58
2023-10-05 12:15:34+00:00,depth_cm_30,17.29,5.58
2023-10-05 13:15:32+00:00,depth_cm_30,17.29,5.58
2023-10-05 14:15:32+00:00,depth_cm_30,17.300001,5.58
2023-10-05 15:15:35+00:00,depth_cm_30,17.320002,5.58
2023-10-05 16:15:30+00:00,depth_cm_30,17.33,5.5699997
2023-10-05 17:15:29+00:00,depth_cm_30,17.309,5.58
2023-10-05 18:15:28+00:00,depth_cm_30,17.359001,5.58
2023-10-05 19:15:23+00:00,depth_cm_30,17.339,5.5699997
2023-10-05 20:15:27+00:00,depth_cm_30,17.359001,5.5899997
2023-10-05 21:15:21+00:00,depth_cm_30,17.359001,5.5899997
2023-10-05 22:15:31+00:00,depth_cm_30,17.359001,5.5899997
2023-10-05 23:16:47+00:00,depth_cm_30,17.33,5.5899997
2023-10-06 00:15:30+00:00,depth_cm_30,17.309,5.6
2023-10-06 01:15:20+00:00,depth_cm_30,17.300001,5.6
2023-10-06 02:15:18+00:00,depth_cm_30,17.229,5.6
2023-10-06 03:15:18+00:00,depth_cm_30,17.229,5.6
2023-10-06 04:16:49+00:00,depth_cm_30,17.19,5.6099997
2023-10-06 05:15:21+00:00,depth_cm_30,17.199001,5.6099997
2023-10-06 06:15:11+00:00,depth_cm_30,17.129002,5.6099997
2023-10-06 07:15:10+00:00,depth_cm_30,17.059,5.6099997
2023-10-06 08:15:09+00:00,depth_cm_30,16.979,5.6099997
2023-10-06 09:15:09+00:00,depth_cm_30,16.979,5.6099997
2023-10-06 10:15:03+00:00,depth_cm_30,16.959002,5.6099997
2023-10-06 11:16:39+00:00,depth_cm_30,16.900002,5.6099997
2023-10-06 12:16:40+00:00,depth_cm_30,16.900002,5.6099997
2023-10-06 13:16:36+00:00,depth_cm_30,16.890001,5.6099997
2023-10-06 14:16:38+00:00,depth_cm_30,16.929,5.6099997
2023-10-06 15:14:56+00:00,depth_cm_30,16.949001,5.6099997
2023-10-06 16:15:04+00:00,depth_cm_30,17.0,5.6099997
2023-10-06 17:16:36+00:00,depth_cm_30,17.019001,5.6099997
2023-10-06 18:16:25+00:00,depth_cm_30,17.070002,5.6099997
2023-10-06 19:14:53+00:00,depth_cm_30,17.059,5.6099997
2023-10-06 20:14:53+00:00,depth_cm_30,17.119001,5.6099997
2023-10-06 21:14:51+00:00,depth_cm_30,17.129002,5.6099997
2023-10-06 22:16:27+00:00,depth_cm_30,17.160002,5.6099997
2023-10-06 23:14:46+00:00,depth_cm_30,17.169,5.6099997
2023-10-07 00:14:49+00:00,depth_cm_30,17.129002,5.6099997
2023-10-07 01:14:44+00:00,depth_cm_30,17.179,5.6099997
2023-10-07 02:17:12+00:00,depth_cm_30,17.19,5.6099997
2023-10-07 03:14:42+00:00,depth_cm_30,17.160002,5.62
2023-10-07 04:14:42+00:00,depth_cm_30,17.160002,5.62
2023-10-07 05:14:46+00:00,depth_cm_30,17.129002,5.62
2023-10-07 06:14:51+00:00,depth_cm_30,17.129002,5.62
2023-10-07 07:14:39+00:00,depth_cm_30,17.089,5.62
2023-10-07 08:14:38+00:00,depth_cm_30,17.099,5.62
2023-10-07 09:14:33+00:00,depth_cm_30,17.099,5.62
2023-10-07 10:16:06+00:00,depth_cm_30,17.04,5.62
2023-10-07 11:14:37+00:00,depth_cm_30,17.059,5.62
2023-10-07 12:14:31+00:00,depth_cm_30,17.070002,5.62
2023-10-07 13:14:25+00:00,depth_cm_30,17.08,5.62
2023-10-07 14:14:30+00:00,depth_cm_30,17.059,5.62
2023-10-07 15:14:34+00:00,depth_cm_30,17.070002,5.62
2023-10-07 16:14:28+00:00,depth_cm_30,17.129002,5.62
2023-10-07 17:14:28+00:00,depth_cm_30,17.160002,5.62
2023-10-07 18:14:27+00:00,depth_cm_30,17.199001,5.62
2023-10-07 19:14:21+00:00,depth_cm_30,17.199001,5.62
2023-10-07 20:14:21+00:00,depth_cm_30,17.269001,5.62
2023-10-07 21:16:04+00:00,depth_cm_30,17.29,5.62
2023-10-07 22:14:19+00:00,depth_cm_30,17.309,5.62
2023-10-07 23:16:06+00:00,depth_cm_30,17.349,5.62
2023-10-08 00:14:18+00:00,depth_cm_30,17.369001,5.62
2023-10-08 01:14:17+00:00,depth_cm_30,17.410002,5.62
2023-10-08 02:14:17+00:00,depth_cm_30,17.359001,5.6099997
2023-10-08 03:15:59+00:00,depth_cm_30,17.410002,5.6099997
2023-10-08 04:14:15+00:00,depth_cm_30,17.410002,5.6099997
2023-10-08 05:14:20+00:00,depth_cm_30,17.369001,5.6099997
2023-10-08 06:14:09+00:00,depth_cm_30,17.320002,5.6099997
2023-10-08 07:14:04+00:00,depth_cm_30,17.29,5.6099997
2023-10-08 08:14:10+00:00,depth_cm_30,17.199001,5.6099997
2023-10-08 09:15:34+00:00,depth_cm_30,17.169,5.6099997
2023-10-08 10:14:12+00:00,depth_cm_30,17.140001,5.6099997
2023-10-08 11:14:01+00:00,depth_cm_30,17.050001,5.6099997
2023-10-08 12:14:00+00:00,depth_cm_30,17.050001,5.6099997
2023-10-08 13:15:37+00:00,depth_cm_30,17.04,5.6099997
2023-10-08 14:15:36+00:00,depth_cm_30,17.029001,5.6099997
2023-10-08 15:13:54+00:00,depth_cm_30,17.019001,5.62
2023-10-08 16:13:58+00:00,depth_cm_30,17.050001,5.62
2023-10-08 17:13:53+00:00,depth_cm_30,17.019001,5.62
2023-10-08 18:13:57+00:00,depth_cm_30,17.050001,5.62
2023-10-08 19:13:57+00:00,depth_cm_30,17.019001,5.62
2023-10-08 20:13:55+00:00,depth_cm_30,17.019001,5.62
2023-10-08 21:13:49+00:00,depth_cm_30,17.0,5.62
2023-10-08 22:13:49+00:00,depth_cm_30,16.949001,5.62
2023-10-08 23:13:43+00:00,depth_cm_30,16.919,5.62
2023-10-09 00:13:47+00:00,depth_cm_30,16.910002,5.62
2023-10-09 01:13:47+00:00,depth_cm_30,16.879002,5.62
2023-10-09 02:13:36+00:00,depth_cm_30,16.879002,5.62
2023-10-09 03:13:46+00:00,depth_cm_30,16.839,5.62
2023-10-09 04:13:34+00:00,depth_cm_30,16.800001,5.62
2023-10-09 05:13:40+00:00,depth_cm_30,16.709002,5.6099997
2023-10-09 06:13:40+00:00,depth_cm_30,16.709002,5.5699997
2023-10-09 07:13:33+00:00,depth_cm_30,16.669,5.5099998
2023-10-09 08:13:37+00:00,depth_cm_30,16.619001,5.45
2023-10-09 09:13:36+00:00,depth_cm_30,16.559,5.45
2023-10-09 10:13:36+00:00,depth_cm_30,16.519001,5.43
2023-10-09 11:13:25+00:00,depth_cm_30,16.490002,6.2099
2023-10-09 12:13:36+00:00,depth_cm_30,16.419,6.7200003
2023-10-09 13:13:34+00:00,depth_cm_30,16.41,7.05
2023-10-09 14:13:33+00:00,depth_cm_30,16.379002,7.2900004
2023-10-09 15:13:22+00:00,depth_cm_30,16.379002,7.4200006
2023-10-09 16:13:32+00:00,depth_cm_30,16.359001,7.5000005
2023-10-09 17:13:43+00:00,depth_cm_30,16.339,7.55
2023-10-09 18:13:20+00:00,depth_cm_30,16.400002,7.5800004
2023-10-09 19:13:20+00:00,depth_cm_30,16.390001,7.6000004
2023-10-09 20:13:24+00:00,depth_cm_30,16.390001,7.629
2023-10-09 21:13:24+00:00,depth_cm_30,16.449001,7.6400003
2023-10-09 22:13:26+00:00,depth_cm_30,16.449001,7.6600003
2023-10-09 23:13:12+00:00,depth_cm_30,16.479,7.6700006
2023-10-10 00:13:19+00:00,depth_cm_30,16.449001,7.6790004
2023-10-10 01:13:16+00:00,depth_cm_30,16.479,7.689
2023-10-10 02:13:20+00:00,depth_cm_30,16.519001,7.7000003
2023-10-10 03:13:15+00:00,depth_cm_30,16.519001,7.7100005
2023-10-10 04:14:47+00:00,depth_cm_30,16.519001,7.7200003
2023-10-10 05:13:13+00:00,depth_cm_30,16.470001,7.7200003
2023-10-10 06:13:15+00:00,depth_cm_30,16.459002,7.7290006
2023-10-10 07:13:12+00:00,depth_cm_30,16.429,7.7390003
2023-10-10 08:13:11+00:00,depth_cm_30,16.449001,7.7500005
2023-10-10 09:13:01+00:00,depth_cm_30,16.41,7.7500005
2023-10-10 10:13:00+00:00,depth_cm_30,16.449001,7.7500005
2023-10-10 11:13:04+00:00,depth_cm_30,16.479,7.7500005
2023-10-10 12:12:59+00:00,depth_cm_30,16.449001,7.7500005
2023-10-10 13:14:30+00:00,depth_cm_30,16.5,7.7500005
2023-10-10 14:12:57+00:00,depth_cm_30,16.54,7.7500005
2023-10-10 15:12:53+00:00,depth_cm_30,16.570002,7.7500005
2023-10-10 16:14:33+00:00,depth_cm_30,16.629002,7.7500005
2023-10-10 17:12:55+00:00,depth_cm_30,16.720001,7.7500005
2023-10-10 18:14:42+00:00,depth_cm_30,16.779001,7.7500005
2023-10-10 19:12:49+00:00,depth_cm_30,16.820002,7.7500005
2023-10-10 20:14:21+00:00,depth_cm_30,16.910002,7.7500005
2023-10-10 21:14:20+00:00,depth_cm_30,16.919,7.7500005
2023-10-10 22:12:42+00:00,depth_cm_30,16.949001,7.7390003
2023-10-10 23:12:47+00:00,depth_cm_30,17.0,7.7390003
2023-10-11 00:12:52+00:00,depth_cm_30,16.990002,7.7290006
2023-10-11 01:12:40+00:00,depth_cm_30,17.009,7.7290006
2023-10-11 02:14:19+00:00,depth_cm_30,17.019001,7.7200003
2023-10-11 03:12:44+00:00,depth_cm_30,17.009,7.7200003
2023-10-11 04:12:43+00:00,depth_cm_30,16.979,7.7200003
2023-10-11 05:12:38+00:00,depth_cm_30,17.0,7.7200003
2023-10-11 06:12:42+00:00,depth_cm_30,16.979,7.7200003
2023-10-11 07:12:37+00:00,depth_cm_30,16.929,7.7100005
2023-10-11 08:12:31+00:00,depth_cm_30,16.949001,7.7000003
2023-10-11 09:12:30+00:00,depth_cm_30,16.949001,7.7000003
2023-10-11 10:14:14+00:00,depth_cm_30,16.949001,7.689
2023-10-11 11:12:29+00:00,depth_cm_30,16.919,7.689
2023-10-11 12:12:32+00:00,depth_cm_30,16.949001,7.6790004
2023-10-11 13:12:28+00:00,depth_cm_30,16.959002,7.6790004
2023-10-11 14:12:29+00:00,depth_cm_30,17.04,7.6600003
2023-10-11 15:12:26+00:00,depth_cm_30,17.08,7.6600003
2023-10-11 16:12:25+00:00,depth_cm_30,17.179,7.6600003
2023-10-11 17:12:25+00:00,depth_cm_30,17.229,7.6500006
2023-10-11 18:12:29+00:00,depth_cm_30,17.309,7.6500006
2023-10-11 19:12:29+00:00,depth_cm_30,17.400002,7.6400003
2023-10-11 20:13:45+00:00,depth_cm_30,17.44,7.6400003
2023-10-11 21:13:49+00:00,depth_cm_30,17.479,7.629
2023-10-11 22:12:16+00:00,depth_cm_30,17.509,7.629
2023-10-11 23:12:18+00:00,depth_cm_30,17.509,7.6200004
2023-10-12 00:12:15+00:00,depth_cm_30,17.5,7.6200004
2023-10-12 01:12:15+00:00,depth_cm_30,17.519001,7.61
2023-10-12 02:12:20+00:00,depth_cm_30,17.54,7.61
2023-10-12 03:12:13+00:00,depth_cm_30,17.550001,7.6000004
2023-10-12 04:12:18+00:00,depth_cm_30,17.5,7.589
2023-10-12 05:12:12+00:00,depth_cm_30,17.519001,7.5800004
2023-10-12 06:12:11+00:00,depth_cm_30,17.529001,7.57
2023-10-12 07:12:06+00:00,depth_cm_30,17.479,7.57
2023-10-12 08:12:05+00:00,depth_cm_30,17.459002,7.5600004
