time_vektor,d_15cm,d_30cm,d_50cm,d_100cm,d_200cm
2023-12-03 17:54:19+00:00,3.0,3.77,4.7999,6.729,10.169001
2023-12-03 18:54:30+00:00,2.9799,3.77,4.8199,6.7200003,10.160001
2023-12-03 19:54:14+00:00,2.96,3.77,4.79,6.7100005,10.129001
2023-12-03 20:54:22+00:00,2.9499,3.75,4.79,6.7000003,10.160001
2023-12-03 21:54:13+00:00,2.9199998,3.79,4.7799,6.689,10.150001
2023-12-03 22:54:07+00:00,2.8799999,3.75,4.79,6.6790004,10.150001
2023-12-03 23:54:27+00:00,2.8,3.73,4.79,6.6790004,10.160001
2023-12-04 00:54:21+00:00,2.75,3.7199,4.7999,6.6700006,10.139001
2023-12-04 01:54:05+00:00,2.77,3.7099998,4.7599998,6.6700006,10.120001
2023-12-04 03:54:04+00:00,2.6999,3.6599998,4.7399,6.6400003,10.089001
2023-12-04 04:54:12+00:00,2.6699998,3.6599998,4.7299,6.6400003,10.089001
2023-12-04 05:54:18+00:00,2.6399,3.6299999,4.7299,6.629,10.089001
2023-12-04 06:54:04+00:00,2.62,3.56,4.7198997,6.6200004,10.059
2023-12-04 07:54:11+00:00,2.6299999,3.5899,4.7198997,6.61,10.099001
2023-12-04 08:53:54+00:00,2.61,3.58,4.7,6.61,10.080001
2023-12-04 09:54:05+00:00,2.59,3.57,4.6899,6.589,10.080001
2023-12-04 10:54:03+00:00,2.6,3.52,4.66,6.589,10.049001
2023-12-04 11:53:57+00:00,2.6299999,3.52,4.7,6.5800004,10.049001
2023-12-04 12:55:39+00:00,2.6399,3.48,4.6899,6.57,10.059
2023-12-04 13:53:52+00:00,2.6899,3.55,4.6699,6.5600004,10.029
2023-12-04 14:54:06+00:00,2.6999,3.55,4.66,6.5600004,10.029
2023-12-04 15:53:54+00:00,2.7299,3.51,4.68,6.54,10.029
2023-12-04 16:54:09+00:00,2.71,3.51,4.6,6.54,9.979
2023-12-04 17:53:48+00:00,2.6699998,3.55,4.6299,6.5298996,10.029
2023-12-04 18:53:47+00:00,2.6299999,3.52,4.6198997,6.52,10.02
2023-12-04 19:53:47+00:00,2.6299999,3.54,4.6299,6.5099998,9.979
2023-12-04 20:53:51+00:00,2.59,3.52,4.6,6.5,9.959001
2023-12-04 21:54:01+00:00,2.57,3.48,4.5699,6.5,10.009001
2023-12-04 22:53:50+00:00,2.55,3.51,4.6,6.4898996,9.950001
2023-12-04 23:53:40+00:00,2.54,3.51,4.6,6.4799,9.959001
2023-12-05 00:53:51+00:00,2.55,3.4299998,4.5699,6.47,9.910001
2023-12-05 01:53:38+00:00,2.53,3.4499998,4.58,6.46,9.910001
2023-12-05 02:53:43+00:00,2.5,3.4499998,4.54,6.46,9.929001
2023-12-05 03:53:47+00:00,2.52,3.4399,4.54,6.45,9.929001
2023-12-05 04:53:36+00:00,2.53,3.4499998,4.5,6.45,9.950001
2023-12-05 05:53:35+00:00,2.53,3.4399,4.52,6.4298997,9.919001
2023-12-05 06:53:40+00:00,2.52,3.3899,4.4899,6.4199996,9.900001
2023-12-05 07:53:29+00:00,2.51,3.3799999,4.4899,6.4199996,9.910001
2023-12-05 08:53:39+00:00,2.51,3.3999999,4.4899,6.41,9.910001
2023-12-05 09:53:33+00:00,2.52,3.4299998,4.5,6.3999,9.879001
2023-12-05 10:55:04+00:00,2.5599,3.3999999,4.4899,6.39,9.900001
2023-12-05 11:53:26+00:00,2.58,3.3799999,4.45,6.3799,9.889001
2023-12-05 12:53:31+00:00,2.61,3.4099998,4.4599,6.3799,9.849001
2023-12-05 13:53:30+00:00,2.61,3.3799999,4.4399,6.37,9.860001
2023-12-05 14:54:57+00:00,2.6399,3.4099998,4.4199,6.35,9.839001
2023-12-05 15:53:19+00:00,2.6,3.3799999,4.41,6.35,9.870001
2023-12-05 16:53:18+00:00,2.6,3.3899,4.4599,6.3399997,9.860001
2023-12-05 17:53:17+00:00,2.62,3.4099998,4.4399,6.33,9.839001
2023-12-05 18:53:28+00:00,2.61,3.3799999,4.4399,6.3199997,9.790001
2023-12-05 19:53:21+00:00,2.59,3.3799999,4.45,6.3199997,9.790001
2023-12-05 20:53:16+00:00,2.6299999,3.3799999,4.4199,6.31,9.830001
2023-12-05 21:53:15+00:00,2.61,3.3699,4.41,6.2999,9.77
2023-12-05 22:53:14+00:00,2.59,3.3999999,4.4199,6.29,9.799001
2023-12-05 23:54:56+00:00,2.6299999,3.3799999,4.45,6.2799,9.830001
2023-12-06 00:53:18+00:00,2.6299999,3.3799999,4.3799,6.2799,9.809
2023-12-06 01:53:07+00:00,2.6899,3.4099998,4.3898997,6.27,9.77
2023-12-06 02:53:07+00:00,2.7199,3.4299998,4.3799,6.2599998,9.75
2023-12-06 03:53:16+00:00,2.7398999,3.4099998,4.3999,6.25,9.779
2023-12-06 04:53:05+00:00,2.79,3.3999999,4.3599997,6.24,9.77
2023-12-06 06:53:06+00:00,2.8,3.4199,4.3898997,6.2299,9.72
2023-12-06 07:53:04+00:00,2.83,3.4699,4.4399,6.22,9.75
2023-12-06 08:52:58+00:00,2.86,3.4699,4.3898997,6.22,9.739
2023-12-06 09:52:57+00:00,2.8999,3.5,4.3999,6.2099,9.729
2023-12-06 10:52:57+00:00,2.9399,3.4898999,4.3898997,6.1899,9.709001
2023-12-06 11:53:06+00:00,2.9799,3.53,4.41,6.1899,9.709001
2023-12-06 12:53:01+00:00,3.05,3.54,4.41,6.1899,9.729
2023-12-06 13:52:54+00:00,3.02,3.58,4.41,6.18,9.709001
2023-12-06 14:52:54+00:00,3.04,3.56,4.41,6.18,9.669001
2023-12-06 15:52:53+00:00,3.03,3.5899,4.43,6.17,9.689
2023-12-06 16:54:30+00:00,3.05,3.58,4.45,6.17,9.689
2023-12-06 17:52:48+00:00,3.04,3.61,4.43,6.16,9.689
2023-12-06 18:52:56+00:00,3.01,3.6299999,4.45,6.16,9.669001
2023-12-06 19:52:51+00:00,3.01,3.6199,4.41,6.14,9.679001
2023-12-06 20:52:55+00:00,3.02,3.61,4.45,6.1499,9.639001
2023-12-06 21:52:50+00:00,3.06,3.6199,4.45,6.14,9.679001
2023-12-06 22:52:43+00:00,3.08,3.61,4.4599,6.14,9.660001
2023-12-06 23:52:43+00:00,3.09,3.6299999,4.4599,6.14,9.629001
2023-12-07 00:52:47+00:00,3.1299999,3.6699,4.4799,6.1299,9.620001
2023-12-07 01:52:47+00:00,3.1599998,3.6599998,4.4799,6.14,9.629001
2023-12-07 02:52:41+00:00,3.1499,3.6799998,4.4799,6.1299,9.650001
2023-12-07 03:52:36+00:00,3.1999,3.6799998,4.5,6.1299,9.610001
2023-12-07 04:52:46+00:00,3.2099998,3.6799998,4.5,6.12,9.629001
2023-12-07 05:52:34+00:00,3.2199,3.6999998,4.5,6.1099997,9.559
2023-12-07 06:52:33+00:00,3.27,3.7099998,4.5099998,6.1099997,9.580001
2023-12-07 07:52:38+00:00,3.27,3.7199,4.5099998,6.1099997,9.610001
2023-12-07 08:52:32+00:00,3.2398999,3.76,4.4799,6.1099997,9.589001
2023-12-07 09:52:36+00:00,3.32,3.8,4.5299,6.0899997,9.549001
2023-12-07 10:52:26+00:00,3.3699,3.78,4.5299,6.0899997,9.559
2023-12-07 11:52:35+00:00,3.4299998,3.8,4.5099998,6.0899997,9.559
2023-12-07 12:52:29+00:00,3.52,3.8399,4.5099998,6.0899997,9.529
2023-12-07 13:52:24+00:00,3.6499999,3.86,4.56,6.08,9.52
2023-12-07 14:52:23+00:00,3.6599998,3.9499998,4.54,6.0899997,9.540001
2023-12-07 15:52:23+00:00,3.6999998,3.9399,4.5899,6.0899997,9.540001
2023-12-07 16:52:22+00:00,3.6999998,3.9699,4.5899,6.08,9.529
2023-12-07 17:52:32+00:00,3.6299999,4.04,4.6099997,6.08,9.509001
2023-12-07 18:52:26+00:00,3.58,3.9799998,4.6299,6.0699997,9.52
2023-12-07 19:52:15+00:00,3.51,3.9799998,4.6398997,6.06,9.509001
2023-12-07 20:52:19+00:00,3.36,4.0,4.6198997,6.0699997,9.479
2023-12-07 21:52:19+00:00,3.3,3.9299998,4.66,6.0699997,9.47
2023-12-07 22:53:55+00:00,3.1899,3.9399,4.66,6.08,9.52
2023-12-07 23:52:12+00:00,3.1,3.8399,4.6499,6.0699997,9.459001
2023-12-08 00:52:12+00:00,2.9499,3.83,4.6699,6.06,9.459001
2023-12-08 01:52:06+00:00,2.8899,3.8,4.6398997,6.06,9.439
2023-12-08 02:52:16+00:00,2.87,3.75,4.6099997,6.0699997,9.450001
2023-12-08 03:52:10+00:00,2.76,3.7199,4.6299,6.0699997,9.450001
2023-12-08 04:52:04+00:00,2.71,3.6299999,4.6099997,6.06,9.459001
2023-12-08 05:52:03+00:00,2.6799998,3.5899,4.5899,6.06,9.410001
2023-12-08 06:53:52+00:00,2.6499,3.5899,4.5699,6.06,9.450001
2023-12-08 07:53:44+00:00,2.59,3.52,4.5499,6.06,9.419001
2023-12-08 08:52:06+00:00,2.58,3.4898999,4.54,6.06,9.419001
2023-12-08 09:52:01+00:00,2.55,3.48,4.54,6.04,9.400001
2023-12-08 10:52:00+00:00,2.54,3.4099998,4.4698997,6.06,9.410001
2023-12-08 11:52:04+00:00,2.5599,3.4399,4.45,6.04,9.370001
2023-12-08 12:52:04+00:00,2.54,3.3799999,4.41,6.04,9.379001
2023-12-08 13:51:54+00:00,2.55,3.3899,4.4199,6.0299,9.370001
2023-12-08 14:51:52+00:00,2.55,3.3699,4.41,6.0299,9.379001
2023-12-08 15:51:52+00:00,2.5599,3.36,4.3799,6.0299,9.370001
2023-12-08 16:51:51+00:00,2.61,3.3699,4.3698997,6.0099998,9.339001
2023-12-08 17:51:55+00:00,2.57,3.3799999,4.35,6.0099998,9.349
2023-12-08 18:51:50+00:00,2.59,3.35,4.31,6.0099998,9.339001
2023-12-08 19:51:49+00:00,2.59,3.3399,4.3399,5.99,9.339001
2023-12-08 20:51:43+00:00,2.59,3.3,4.2999,5.99,9.360001
2023-12-08 21:51:43+00:00,2.6299999,3.3399,4.33,5.99,9.330001
2023-12-08 22:51:52+00:00,2.61,3.3399,4.27,5.9799,9.349
2023-12-08 23:51:41+00:00,2.6599998,3.31,4.25,5.9799,9.309
2023-12-09 00:51:42+00:00,2.6899,3.3399,4.2599998,5.9599,9.339001
2023-12-09 01:51:45+00:00,2.7299,3.36,4.27,5.95,9.299001
2023-12-09 02:51:34+00:00,2.8,3.3799999,4.2799,5.9399,9.309
2023-12-09 03:53:21+00:00,2.86,3.4199,4.2799,5.9399,9.290001
2023-12-09 04:51:43+00:00,2.8899,3.4099998,4.27,5.93,9.299001
2023-12-09 05:51:38+00:00,2.9099998,3.3999999,4.27,5.93,9.299001
2023-12-09 06:51:32+00:00,2.9699,3.4499998,4.27,5.92,9.299001
2023-12-09 07:50:10+00:00,2.9898999,3.4499998,4.29,5.93,9.27
2023-12-09 08:50:03+00:00,3.01,3.5,4.25,5.91,9.25
2023-12-09 09:51:50+00:00,3.09,3.5,4.2599998,5.8999,9.25
2023-12-09 10:51:46+00:00,3.1299999,3.53,4.27,5.8999,9.27
2023-12-09 11:51:35+00:00,3.32,3.56,4.29,5.89,9.27
2023-12-09 12:51:33+00:00,3.51,3.6299999,4.27,5.8799,9.239
2023-12-09 13:51:32+00:00,3.6799998,3.6699,4.2799,5.8799,9.229
2023-12-09 14:51:32+00:00,3.73,3.8,4.3199,5.87,9.209001
2023-12-09 15:51:26+00:00,3.8,3.85,4.3799,5.87,9.239
2023-12-09 16:51:31+00:00,3.81,3.9099998,4.3399,5.8599997,9.22
2023-12-09 17:51:15+00:00,3.81,3.9599998,4.3799,5.87,9.239
2023-12-09 18:51:30+00:00,3.85,3.9898999,4.43,5.8599997,9.229
2023-12-09 19:51:18+00:00,3.9099998,4.02,4.4799,5.85,9.189
2023-12-09 20:51:13+00:00,3.9299998,4.0499,4.5,5.85,9.209001
2023-12-09 21:51:12+00:00,3.9898999,4.1,4.5,5.85,9.179001
2023-12-09 22:52:50+00:00,3.9799998,4.1299,4.5499,5.8599997,9.189
2023-12-09 23:51:26+00:00,4.0,4.16,4.5499,5.85,9.200001
2023-12-10 00:51:15+00:00,4.0,4.1899,4.5899,5.85,9.189
2023-12-10 01:51:15+00:00,4.02,4.2299,4.6198997,5.85,9.179001
2023-12-10 02:51:14+00:00,4.06,4.2299,4.5899,5.85,9.179001
2023-12-10 03:51:13+00:00,4.11,4.27,4.66,5.8599997,9.129001
2023-12-10 04:51:18+00:00,4.2,4.2799,4.6398997,5.8599997,9.160001
2023-12-10 05:51:07+00:00,4.2399,4.29,4.7198997,5.87,9.179001
2023-12-10 06:51:10+00:00,4.31,4.33,4.7299,5.8599997,9.169001
2023-12-10 07:51:06+00:00,4.41,4.41,4.75,5.87,9.139001
2023-12-10 08:51:15+00:00,4.45,4.4399,4.7299,5.87,9.169001
2023-12-10 09:51:04+00:00,4.56,4.4899,4.77,5.8799,9.129001
2023-12-10 10:51:09+00:00,4.6299,4.5299,4.7799,5.87,9.129001
2023-12-10 11:51:08+00:00,4.7299,4.6,4.8399,5.8799,9.139001
2023-12-10 12:50:58+00:00,4.8199,4.66,4.8898997,5.8799,9.129001
2023-12-10 13:51:02+00:00,4.9199,4.7399,4.8898997,5.8799,9.110001
2023-12-10 14:51:01+00:00,5.0499,4.77,4.91,5.89,9.129001
2023-12-10 15:50:55+00:00,5.0899,4.8599997,4.93,5.89,9.089001
2023-12-10 16:51:00+00:00,5.1299,4.8898997,4.95,5.8999,9.089001
2023-12-10 17:50:55+00:00,5.1198997,4.95,5.02,5.8999,9.089001
2023-12-10 18:50:53+00:00,5.1,4.9799,5.04,5.91,9.080001
2023-12-10 19:51:03+00:00,5.1299,5.0299,5.0899,5.92,9.089001
2023-12-10 20:50:47+00:00,5.14,5.0299,5.1099997,5.92,9.049001
2023-12-10 21:50:41+00:00,5.1299,5.0899,5.1299,5.93,9.049001
2023-12-10 22:50:51+00:00,5.2299,5.1099997,5.1899,5.93,9.059
2023-12-10 23:50:46+00:00,5.25,5.17,5.2099,5.9399,9.049001
2023-12-11 00:50:44+00:00,5.2999,5.16,5.2099,5.95,9.029
2023-12-11 01:50:39+00:00,5.37,5.2099,5.27,5.95,9.080001
2023-12-11 02:50:38+00:00,5.43,5.25,5.2999,5.97,9.02
2023-12-11 03:52:15+00:00,5.45,5.29,5.2999,5.9799,9.04
2023-12-11 04:50:49+00:00,5.5,5.3399997,5.3599997,5.9799,9.02
2023-12-11 05:50:36+00:00,5.52,5.3799,5.3799,5.99,9.009001
2023-12-11 06:50:46+00:00,5.5499,5.3799,5.3999,5.99,9.04
2023-12-11 07:52:07+00:00,5.5299,5.4399,5.45,6.0099998,9.02
2023-12-11 08:50:34+00:00,5.5899997,5.45,5.42,6.02,9.009001
2023-12-11 09:50:28+00:00,5.67,5.52,5.45,6.0299,9.009001
2023-12-11 10:52:10+00:00,5.72,5.54,5.49,6.04,9.0
2023-12-11 11:50:32+00:00,5.7799,5.56,5.52,6.04,9.009001
2023-12-11 12:50:32+00:00,5.89,5.6,5.5499,6.0499,8.939
2023-12-11 13:50:21+00:00,6.0,5.67,5.5899997,6.06,9.0
2023-12-11 14:50:46+00:00,6.0499,5.7299,5.6099997,6.08,8.979
2023-12-11 15:50:21+00:00,6.1,5.7999,5.6099997,6.08,8.950001
2023-12-11 16:50:24+00:00,6.1299,5.83,5.7,6.0899997,8.97
2023-12-11 17:50:18+00:00,6.16,5.8799,5.7,6.1099997,8.950001
2023-12-11 18:50:23+00:00,6.1899,5.8799,5.75,6.1099997,8.939
2023-12-11 19:50:22+00:00,6.16,5.95,5.7999,6.12,8.979
2023-12-11 20:51:54+00:00,6.1499,5.97,5.81,6.14,8.97
2023-12-11 21:50:21+00:00,6.1,5.97,5.85,6.14,8.939
2023-12-11 22:50:20+00:00,6.06,5.9799,5.8599997,6.16,8.959001
2023-12-11 23:50:25+00:00,6.0499,5.95,5.8799,6.16,8.939
2023-12-12 00:50:24+00:00,5.95,5.9799,5.93,6.18,8.919001
2023-12-12 01:50:18+00:00,5.95,5.9799,5.91,6.1899,8.929001
2023-12-12 02:50:29+00:00,5.93,5.9799,5.9399,6.2099,8.910001
2023-12-12 03:50:12+00:00,5.91,5.97,5.9799,6.22,8.919001
2023-12-12 04:50:16+00:00,5.8799,5.9399,5.9599,6.22,8.910001
2023-12-12 05:50:06+00:00,5.77,5.92,5.97,6.24,8.910001
2023-12-12 06:50:07+00:00,5.6099997,5.91,5.99,6.24,8.939
2023-12-12 07:50:09+00:00,5.5099998,5.8799,6.0099998,6.2599998,8.889001
2023-12-12 08:50:14+00:00,5.3999,5.8199997,6.0,6.27,8.929001
2023-12-12 09:50:08+00:00,5.35,5.77,5.9799,6.2799,8.879001
2023-12-12 10:50:02+00:00,5.33,5.6899,5.99,6.29,8.910001
2023-12-12 11:50:02+00:00,5.45,5.7099,5.9599,6.29,8.879001
2023-12-12 12:50:01+00:00,5.5899997,5.68,5.9799,6.31,8.910001
2023-12-12 13:50:07+00:00,5.7,5.7299,5.99,6.3199997,8.870001
2023-12-12 14:49:55+00:00,5.77,5.79,5.93,6.3199997,8.900001
2023-12-12 15:49:59+00:00,5.8199997,5.7799,5.95,6.33,8.889001
2023-12-12 16:51:36+00:00,5.81,5.83,5.9399,6.3399997,8.860001
2023-12-12 17:49:53+00:00,5.85,5.8399997,5.95,6.3399997,8.870001
2023-12-12 18:49:57+00:00,5.81,5.8799,5.97,6.35,8.860001
2023-12-12 19:49:51+00:00,5.8599997,5.8799,5.95,6.3599997,8.879001
2023-12-12 20:49:46+00:00,5.87,5.8799,5.9599,6.35,8.879001
2023-12-12 21:49:45+00:00,5.8799,5.8799,5.9799,6.37,8.879001
2023-12-12 22:49:49+00:00,5.89,5.92,5.99,6.37,8.860001
2023-12-12 23:49:44+00:00,5.8999,5.8799,5.99,6.37,8.809
2023-12-13 00:49:59+00:00,5.9399,5.91,6.02,6.3799,8.839001
2023-12-13 01:49:42+00:00,5.9399,5.95,6.0299,6.3799,8.839001
2023-12-13 03:49:47+00:00,5.95,5.9799,6.08,6.3999,8.860001
2023-12-13 04:49:40+00:00,5.93,5.9799,6.0499,6.3999,8.870001
2023-12-13 05:49:45+00:00,5.93,6.02,6.06,6.41,8.849
2023-12-13 06:49:39+00:00,5.93,6.0,6.0699997,6.41,8.830001
2023-12-13 07:49:44+00:00,5.8799,6.0,6.1,6.4298997,8.870001
2023-12-13 08:49:38+00:00,5.87,5.99,6.12,6.4298997,8.809
2023-12-13 09:49:33+00:00,5.91,5.99,6.1299,6.4298997,8.820001
2023-12-13 10:49:31+00:00,5.95,5.99,6.0899997,6.45,8.839001
2023-12-13 11:49:32+00:00,6.1299,6.0,6.1499,6.45,8.799001
2023-12-13 12:49:25+00:00,6.24,6.0499,6.1299,6.46,8.799001
2023-12-13 13:49:19+00:00,6.3399997,6.1299,6.12,6.46,8.799001
2023-12-13 14:49:29+00:00,6.4298997,6.1899,6.14,6.47,8.820001
2023-12-13 15:51:06+00:00,6.4799,6.2299,6.16,6.47,8.799001
2023-12-13 16:49:28+00:00,6.4799,6.2599998,6.17,6.4799,8.79
2023-12-13 17:49:17+00:00,6.45,6.2999,6.2299,6.4799,8.820001
2023-12-13 18:49:21+00:00,6.4799,6.3199997,6.22,6.4898996,8.820001
2023-12-13 19:49:36+00:00,6.4199996,6.37,6.2799,6.5,8.79
2023-12-13 20:49:30+00:00,6.4298997,6.31,6.29,6.5099998,8.830001
2023-12-13 21:49:14+00:00,6.3799,6.31,6.33,6.5099998,8.799001
2023-12-13 22:49:20+00:00,6.31,6.33,6.2999,6.52,8.77
2023-12-13 23:49:18+00:00,6.2799,6.3599997,6.31,6.5298996,8.779
2023-12-14 00:49:17+00:00,6.2299,6.3199997,6.3399997,6.5298996,8.779
2023-12-14 01:49:07+00:00,6.1899,6.2999,6.3399997,6.5298996,8.77
2023-12-14 02:49:11+00:00,6.12,6.2999,6.3599997,6.5499997,8.820001
2023-12-14 03:49:11+00:00,6.0499,6.27,6.37,6.5600004,8.779
2023-12-14 04:49:15+00:00,5.9799,6.25,6.3599997,6.5600004,8.799001
2023-12-14 05:49:09+00:00,5.95,6.24,6.37,6.57,8.77
2023-12-14 06:49:06+00:00,5.87,6.2,6.3399997,6.5800004,8.79
2023-12-14 07:49:08+00:00,5.81,6.1499,6.3799,6.589,8.779
2023-12-14 08:49:07+00:00,5.77,6.0899997,6.35,6.589,8.779
2023-12-14 09:49:02+00:00,5.67,6.0899997,6.3599997,6.6000004,8.77
2023-12-14 10:49:21+00:00,5.66,6.0299,6.3199997,6.61,8.77
2023-12-14 11:49:11+00:00,5.6499,6.02,6.33,6.61,8.77
2023-12-14 12:49:05+00:00,5.64,6.0099998,6.2999,6.6200004,8.77
2023-12-14 13:50:16+00:00,5.6299,5.99,6.31,6.629,8.77
2023-12-14 14:50:20+00:00,5.62,5.95,6.29,6.6400003,8.77
2023-12-14 15:50:14+00:00,5.5899997,5.97,6.2799,6.6400003,8.779
2023-12-14 16:50:09+00:00,5.6099997,5.93,6.29,6.6400003,8.739
2023-12-14 17:50:08+00:00,5.58,5.91,6.27,6.65,8.779
2023-12-14 18:50:07+00:00,5.5499,5.92,6.2299,6.65,8.729
2023-12-14 19:50:07+00:00,5.49,5.8799,6.25,6.65,8.779
2023-12-14 20:50:08+00:00,5.43,5.8999,6.22,6.6600003,8.77
2023-12-14 21:50:01+00:00,5.39,5.8199997,6.2099,6.6600003,8.759001
2023-12-14 22:50:10+00:00,5.3199997,5.8199997,6.2,6.6700006,8.75
2023-12-14 23:50:09+00:00,5.2599998,5.77,6.2,6.6600003,8.77
2023-12-15 00:49:58+00:00,5.2099,5.7299,6.16,6.6600003,8.77
2023-12-15 01:49:58+00:00,5.16,5.68,6.17,6.6600003,8.779
2023-12-15 02:49:57+00:00,5.1299,5.6499,6.16,6.6600003,8.75
2023-12-15 03:49:56+00:00,5.02,5.62,6.1299,6.6700006,8.729
2023-12-15 04:50:01+00:00,5.0499,5.6099997,6.1099997,6.6700006,8.75
2023-12-15 05:49:55+00:00,5.02,5.5499,6.0499,6.6700006,8.759001
2023-12-15 06:49:55+00:00,5.02,5.5299,6.0899997,6.6700006,8.729
2023-12-15 07:50:00+00:00,5.02,5.52,6.06,6.6700006,8.739
2023-12-15 08:49:58+00:00,5.0699,5.52,6.0499,6.6700006,8.729
2023-12-15 09:49:47+00:00,5.06,5.49,6.04,6.6700006,8.77
2023-12-15 10:49:47+00:00,5.1499,5.5,5.9799,6.6600003,8.729
2023-12-15 11:49:57+00:00,5.2299,5.49,6.0,6.6600003,8.75
2023-12-15 12:49:56+00:00,5.3599997,5.56,5.9599,6.6600003,8.729
2023-12-15 13:49:45+00:00,5.49,5.58,5.9599,6.6600003,8.759001
2023-12-15 14:49:49+00:00,5.5699997,5.62,5.99,6.65,8.77
2023-12-15 15:49:49+00:00,5.64,5.64,5.95,6.65,8.75
2023-12-15 16:49:43+00:00,5.64,5.7,5.99,6.65,8.729
2023-12-15 17:49:37+00:00,5.7,5.72,5.9799,6.6400003,8.729
2023-12-15 18:49:38+00:00,5.74,5.7799,5.99,6.6400003,8.739
2023-12-15 19:49:36+00:00,5.74,5.83,6.0099998,6.6400003,8.75
2023-12-15 20:49:35+00:00,5.75,5.7999,6.02,6.6400003,8.75
2023-12-15 21:49:35+00:00,5.75,5.7999,6.0299,6.6400003,8.739
2023-12-15 22:49:39+00:00,5.77,5.8599997,6.0699997,6.6400003,8.77
2023-12-15 23:49:39+00:00,5.7799,5.8799,6.0899997,6.6400003,8.77
2023-12-16 00:49:28+00:00,5.7999,5.8799,6.0699997,6.6400003,8.72
2023-12-16 01:49:27+00:00,5.85,5.8799,6.1099997,6.6400003,8.729
2023-12-16 02:52:04+00:00,5.81,5.91,6.1,6.6400003,8.729
2023-12-16 03:49:26+00:00,5.8199997,5.95,6.1099997,6.6400003,8.729
2023-12-16 04:49:25+00:00,5.7799,5.91,6.14,6.65,8.739
2023-12-16 06:49:26+00:00,5.77,5.9599,6.1299,6.6400003,8.729
2023-12-16 07:49:23+00:00,5.79,5.92,6.1499,6.65,8.700001
2023-12-16 08:49:28+00:00,5.77,5.9399,6.1299,6.6600003,8.700001
2023-12-16 09:49:17+00:00,5.7799,5.97,6.17,6.6600003,8.729
2023-12-16 10:49:26+00:00,5.7999,5.9599,6.14,6.6600003,8.709001
2023-12-16 12:45:35+00:00,6.02,5.95,6.16,6.7390003,8.709001
2023-12-16 13:48:29+00:00,6.1299,6.0099998,6.1899,6.6700006,8.729
2023-12-16 14:48:48+00:00,6.18,6.0899997,6.22,6.6700006,8.72
2023-12-16 15:49:13+00:00,6.22,6.12,6.2,6.6700006,8.709001
2023-12-16 16:49:12+00:00,6.27,6.1499,6.1899,6.6790004,8.700001
2023-12-16 17:49:08+00:00,6.31,6.2,6.24,6.6700006,8.700001
2023-12-16 18:49:16+00:00,6.3599997,6.2099,6.22,6.6790004,8.729
2023-12-16 19:49:05+00:00,6.3799,6.24,6.27,6.689,8.689
2023-12-16 20:49:15+00:00,6.39,6.29,6.31,6.689,8.700001
2023-12-16 21:49:04+00:00,6.4298997,6.3199997,6.31,6.689,8.729
2023-12-16 22:49:08+00:00,6.4399,6.37,6.3399997,6.7000003,8.700001
2023-12-16 23:49:03+00:00,6.4799,6.35,6.33,6.7000003,8.729
2023-12-17 00:49:02+00:00,6.5,6.37,6.37,6.7000003,8.729
2023-12-17 01:48:57+00:00,6.54,6.39,6.3799,6.7200003,8.669001
2023-12-17 02:56:37+00:00,6.589,6.4799,6.4298997,6.7200003,8.729
2023-12-17 03:49:05+00:00,6.6000004,6.47,6.45,6.729,8.709001
2023-12-17 04:49:06+00:00,6.6400003,6.4799,6.45,6.729,8.709001
2023-12-17 05:48:54+00:00,6.689,6.52,6.4799,6.7390003,8.700001
2023-12-17 06:48:53+00:00,6.689,6.5499997,6.5,6.7390003,8.729
2023-12-17 07:48:58+00:00,6.7000003,6.54,6.4799,6.7500005,8.679001
2023-12-17 08:48:57+00:00,6.7700005,6.6000004,6.5099998,6.76,8.700001
2023-12-17 09:48:46+00:00,6.729,6.589,6.54,6.7700005,8.700001
2023-12-17 10:48:51+00:00,6.8,6.629,6.57,6.7700005,8.700001
2023-12-17 11:48:45+00:00,6.9200006,6.629,6.57,6.7790003,8.700001
2023-12-17 13:47:01+00:00,6.9890003,6.729,6.5800004,6.8,8.689
2023-12-17 14:48:33+00:00,6.9890003,6.76,6.6700006,6.8,8.700001
2023-12-17 15:48:38+00:00,6.9290004,6.7790003,6.65,6.82,8.669001
2023-12-17 16:48:37+00:00,6.839,6.7900004,6.6600003,6.82,8.679001
2023-12-17 17:48:41+00:00,6.7500005,6.8100004,6.7200003,6.8300004,8.700001
2023-12-17 18:48:40+00:00,6.629,6.7790003,6.689,6.839,8.700001
2023-12-17 19:48:04+00:00,6.5499997,6.7500005,6.7700005,6.839,8.709001
2023-12-17 20:48:44+00:00,6.4799,6.7000003,6.7390003,6.8500004,8.660001
2023-12-17 21:48:33+00:00,6.3799,6.6600003,6.7500005,6.86,8.679001
2023-12-17 22:48:33+00:00,6.37,6.6200004,6.7200003,6.8700004,8.689
2023-12-17 23:48:32+00:00,6.27,6.61,6.7390003,6.8700004,8.679001
2023-12-18 00:48:31+00:00,6.2,6.5499997,6.729,6.879,8.639
2023-12-18 01:48:00+00:00,6.17,6.5,6.7100005,6.8900003,8.660001
2023-12-18 02:48:30+00:00,6.08,6.4799,6.729,6.9,8.660001
2023-12-18 03:48:25+00:00,6.0,6.4799,6.7000003,6.9,8.650001
2023-12-18 04:48:34+00:00,5.8799,6.3999,6.729,6.9,8.660001
2023-12-18 05:48:23+00:00,5.8599997,6.3599997,6.689,6.9100003,8.669001
